Close,High,Low,Open,Volume,Profit/Loss,MV_9D,MV_21D,Signal
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,
1411.2947998046875,1436.0163186937275,1406.7641825159365,1429.1218644887508,3811567,-17.827064684063316,1457.356228298611,1444.1582670665923,Buy
1481.6181640625,1484.474341584966,1450.297597398603,1458.6694341238242,13072640,22.948729938675797,1454.5875108506943,1447.3193998790923,Buy
1509.491455078125,1511.756823802922,1486.5428442826578,1487.330709756259,7281071,22.16074532186599,1458.1441786024307,1452.455066499256,Buy
1486.9366455078125,1504.4683046125388,1483.7849433052634,1500.922609577238,8003662,-13.985964069425563,1462.5325520833333,1456.2775006975446,Buy
1502.596923828125,1519.6361218926327,1498.1647749913177,1513.8250582606502,12856963,-11.228134432525167,1465.3997531467014,1461.0379522414435,Buy
1485.6563720703125,1504.4683582651935,1478.5648615170796,1502.5969824151846,6167414,-16.940610344872084,1466.4612901475693,1464.8744594029017,Buy
1488.5126953125,1491.1719366717366,1480.8302554728903,1485.656397411633,8923112,2.856297900867048,1469.985134548611,1467.8573753720239,Buy
1499.4453125,1503.680405062861,1491.1719434573272,1494.028241371192,4795698,5.417071128807947,1476.485622829861,1471.9190092540923,Buy
1517.370849609375,1531.5537508334592,1515.302537400178,1526.6291407021617,9331945,-9.258291092786749,1486.9914686414932,1476.6372535342261,Buy
1516.976806640625,1527.9095369547413,1497.179898612735,1521.3104874589542,12988129,-4.333680818329185,1498.733913845486,1478.7008986700148,Buy
1476.8905029296875,1491.8612688721596,1459.6543683506482,1460.3437656419162,15655204,16.546737287771293,1498.2086181640625,1478.8462902250744,Buy
1474.920654296875,1490.186944875574,1470.4885054191882,1470.4885054191882,9832164,4.432148877686814,1494.3674180772568,1479.3153018043154,Buy
1472.0643310546875,1474.1326431158677,1460.3437357350242,1464.7758845360097,4937004,7.288446518677802,1492.7149386935764,1477.5565127418154,Buy
1462.4122314453125,1480.04223903444,1454.2373307659764,1466.5488557470633,9491867,-4.136624301750771,1488.249972873264,1475.4553513299852,Buy
1427.053466796875,1456.404069373631,1419.4694954878144,1452.7599061754568,8597058,-25.706439378581763,1481.7385389539932,1473.0540190197173,Buy
1420.060546875,1442.9106885263222,1414.8404123331482,1437.9860786678707,10513117,-17.925531792870743,1474.1327446831597,1471.7501743861608,Buy
1420.060546875,1430.303639196793,1416.416263441906,1421.2424051491353,7556305,-1.1818582741352657,1465.3122151692708,1469.0486711774554,Sell
1424.000244140625,1427.6444073679875,1405.877655696216,1424.197180444367,6250692,-0.19693630374194981,1454.9377034505208,1466.5676095145088,Sell
1424.7880859375,1426.4625254104503,1411.5901076030302,1417.3027030735375,6877533,7.4853828639625135,1444.6945122612847,1465.0433233351935,Sell
1453.744873046875,1456.5027027407555,1420.5530497148675,1424.7881421800753,4630590,28.956730866799717,1442.122775607639,1465.6530354817708,Sell
1436.5086669921875,1460.5407866669368,1432.0765182081868,1455.4191203786977,5570320,-18.9104533865102,1437.8547770182292,1466.3049607049852,Sell
1472.4583740234375,1475.4131399913774,1433.061494450904,1435.0313384295307,4657192,37.427035593906794,1437.8985595703125,1469.2175118582588,Sell
1486.5428466796875,1491.171932062491,1464.5790376333712,1479.352867871771,7028753,7.189978807916532,1440.5797390407986,1469.4520205543154,Sell
1492.058349609375,1498.755747016607,1476.2011295853695,1487.2322078030077,3738353,4.826141806367332,1447.8025037977432,1468.6218726748511,Sell
1470.6854248046875,1482.0120273618204,1461.0332617199265,1474.4281763502415,5859355,-3.742751545554029,1453.427490234375,1467.8480050223213,Sell
1467.435302734375,1491.5658915845438,1464.0865439092208,1476.3980688327763,5600789,-8.96276609840129,1458.6913519965278,1466.1736421130952,Sell
1452.1690673828125,1466.1549121391147,1445.373081319078,1461.5258266826634,6986098,-9.356759299850864,1461.8212212456597,1464.5790085565477,Sell
1449.312744140625,1452.267510183725,1438.478601982591,1451.6765810210527,8005748,-2.363836880427698,1464.5461832682292,1462.7123442150298,Buy
1419.37109375,1436.410292725158,1412.3781714796953,1432.9630656678505,16959378,-13.591971917850515,1460.7268744574653,1458.8992861793154,Buy
1438.87255859375,1444.8805586841174,1428.136884861602,1431.781048131079,6994246,7.091510462671067,1460.989529079861,1455.1612723214287,Buy
1450.19921875,1463.5941342911037,1447.8353818357486,1455.7147580634262,1698704,-5.5155393134261885,1458.5162896050347,1451.9813871837798,Buy
1505.4532470703125,1522.6893817276436,1483.292502510887,1487.2321904325627,20358624,18.221056637749825,1460.6174452039932,1453.341517857143,Buy
1502.4000244140625,1519.7346273554492,1495.111577657532,1516.2874003977408,8652257,-13.88737598367834,1461.7665201822917,1454.6500592912946,Buy
1504.5,1515.300048828125,1498.0999755859375,1510.0,7273211,-5.5,1465.5236952039932,1456.194614955357,Buy
